"InstallKey","ComponentSerial","ComponentCode","ComponentName","Criticality","LeadTimeFlightHours","TailNumber","ModelCode","BaseCode","BaseName","PositionNo","InstalledDate","RemovedDate","RemovalReason","DaysFitted","Sorties","Landings","FlightHours","StressHours","StressRatio","IntervalFlightHours","IntervalStressHours","WeibullShape","PctOfHourInterval","PctOfStressInterval","IsFailure","IsCensored","EventType","DowntimeHours"
"997","MOTOR-ESC-00270","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","1","11/15/2025 12:00:00 AM","9/19/2026 12:00:00 AM","Scheduled","308","118","247","202.5328","434.7952","2.1468","200.0","200.0","2.10","101.27","217.40","0","1","Scheduled","8.3"
"999","MOTOR-ESC-00272","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","2","4/18/2024 12:00:00 AM","3/11/2025 12:00:00 AM","Scheduled","327","121","199","204.9998","451.8325","2.2041","200.0","200.0","2.10","102.50","225.92","0","1","Scheduled","5.4"
"1000","MOTOR-ESC-00273","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","2","3/11/2025 12:00:00 AM","2/2/2026 12:00:00 AM","Scheduled","328","116","235","200.2001","421.3240","2.1045","200.0","200.0","2.10","100.10","210.66","0","1","Scheduled","5.0"
"1002","MOTOR-ESC-00275","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","3","4/18/2024 12:00:00 AM","3/11/2025 12:00:00 AM","Scheduled","327","121","199","204.9998","451.8325","2.2041","200.0","200.0","2.10","102.50","225.92","0","1","Scheduled","3.3"
"1003","MOTOR-ESC-00276","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","3","3/11/2025 12:00:00 AM","2/2/2026 12:00:00 AM","Scheduled","328","116","235","200.2001","421.3240","2.1045","200.0","200.0","2.10","100.10","210.66","0","1","Scheduled","5.3"
"1004","MOTOR-ESC-00277","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","3","2/2/2026 12:00:00 AM","9/11/2026 12:00:00 AM","Failure","221","84","174","147.1162","312.9581","2.1273","200.0","200.0","2.10","73.56","156.48","1","0","Unscheduled","19.6"
"1006","MOTOR-ESC-00279","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","4","4/18/2024 12:00:00 AM","3/11/2025 12:00:00 AM","Scheduled","327","121","199","204.9998","451.8325","2.2041","200.0","200.0","2.10","102.50","225.92","0","1","Scheduled","7.3"
"1007","MOTOR-ESC-00280","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","4","3/11/2025 12:00:00 AM","8/14/2025 12:00:00 AM","Failure","156","50","101","86.1836","178.1175","2.0667","200.0","200.0","2.10","43.09","89.06","1","0","Unscheduled","9.6"
"1008","MOTOR-ESC-00281","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-020","MRD-8X","HIGHLND","Highland Operations","4","8/14/2025 12:00:00 AM","6/12/2026 12:00:00 AM","Scheduled","302","116","247","203.8329","428.9232","2.1043","200.0","200.0","2.10","101.92","214.46","0","1","Scheduled","5.1"
"1043","MOTOR-ESC-00283","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-021","MRD-8X","ACADEMY","Training Academy","1","1/8/2024 12:00:00 AM","6/27/2025 12:00:00 AM","Scheduled","536","202","1626","200.4999","375.6138","1.8734","200.0","200.0","2.10","100.25","187.81","0","1","Scheduled","3.2"
"1045","MOTOR-ESC-00285","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-021","MRD-8X","ACADEMY","Training Academy","2","1/8/2024 12:00:00 AM","6/27/2025 12:00:00 AM","Scheduled","536","202","1626","200.4999","375.6138","1.8734","200.0","200.0","2.10","100.25","187.81","0","1","Scheduled","3.9"
"1047","MOTOR-ESC-00287","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-021","MRD-8X","ACADEMY","Training Academy","3","1/8/2024 12:00:00 AM","6/27/2025 12:00:00 AM","Scheduled","536","202","1626","200.4999","375.6138","1.8734","200.0","200.0","2.10","100.25","187.81","0","1","Scheduled","4.6"
"1049","MOTOR-ESC-00289","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-021","MRD-8X","ACADEMY","Training Academy","4","1/8/2024 12:00:00 AM","11/16/2024 12:00:00 AM","Failure","313","120","981","118.8334","225.4384","1.8971","200.0","200.0","2.10","59.42","112.72","1","0","Unscheduled","19.5"
"1050","MOTOR-ESC-00290","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-021","MRD-8X","ACADEMY","Training Academy","4","11/16/2024 12:00:00 AM","10/6/2025 12:00:00 AM","Failure","324","125","1003","127.2165","233.8009","1.8378","200.0","200.0","2.10","63.61","116.90","1","0","Unscheduled","12.8"
"1051","MOTOR-ESC-00291","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-021","MRD-8X","ACADEMY","Training Academy","4","10/6/2025 12:00:00 AM","4/27/2026 12:00:00 AM","Failure","203","74","611","71.8496","138.2833","1.9246","200.0","200.0","2.10","35.92","69.14","1","0","Unscheduled","19.1"
"1084","MOTOR-ESC-00293","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","1","3/10/2024 12:00:00 AM","1/8/2025 12:00:00 AM","Failure","304","123","255","191.5166","224.4414","1.1719","200.0","200.0","2.10","95.76","112.22","1","0","Unscheduled","8.9"
"1085","MOTOR-ESC-00294","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","1","1/8/2025 12:00:00 AM","11/18/2025 12:00:00 AM","Scheduled","314","125","260","201.0833","237.8093","1.1826","200.0","200.0","2.10","100.54","118.90","0","1","Scheduled","7.7"
"1087","MOTOR-ESC-00296","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","2","3/10/2024 12:00:00 AM","1/24/2025 12:00:00 AM","Scheduled","320","129","267","200.6333","234.6885","1.1697","200.0","200.0","2.10","100.32","117.34","0","1","Scheduled","3.5"
"1088","MOTOR-ESC-00297","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","2","1/24/2025 12:00:00 AM","12/4/2025 12:00:00 AM","Scheduled","314","125","260","200.4999","237.8486","1.1863","200.0","200.0","2.10","100.25","118.92","0","1","Scheduled","3.6"
"1090","MOTOR-ESC-00299","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","3","3/10/2024 12:00:00 AM","1/24/2025 12:00:00 AM","Scheduled","320","129","267","200.6333","234.6885","1.1697","200.0","200.0","2.10","100.32","117.34","0","1","Scheduled","6.9"
"1091","MOTOR-ESC-00300","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","3","1/24/2025 12:00:00 AM","12/4/2025 12:00:00 AM","Scheduled","314","125","260","200.4999","237.8486","1.1863","200.0","200.0","2.10","100.25","118.92","0","1","Scheduled","6.8"
"1093","MOTOR-ESC-00302","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","4","3/10/2024 12:00:00 AM","1/24/2025 12:00:00 AM","Scheduled","320","129","267","200.6333","234.6885","1.1697","200.0","200.0","2.10","100.32","117.34","0","1","Scheduled","8.1"
"1094","MOTOR-ESC-00303","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-022","MRD-6L","COASTAL","Coastal Survey Base","4","1/24/2025 12:00:00 AM","12/4/2025 12:00:00 AM","Scheduled","314","125","260","200.4999","237.8486","1.1863","200.0","200.0","2.10","100.25","118.92","0","1","Scheduled","5.4"
"1131","MOTOR-ESC-00305","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","1","1/4/2024 12:00:00 AM","10/25/2024 12:00:00 AM","Failure","295","118","236","181.9999","226.1509","1.2426","200.0","200.0","2.10","91.00","113.08","1","0","Unscheduled","17.0"
"1132","MOTOR-ESC-00306","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","1","10/25/2024 12:00:00 AM","9/27/2025 12:00:00 AM","Scheduled","337","131","290","200.6672","245.8835","1.2253","200.0","200.0","2.10","100.33","122.94","0","1","Scheduled","5.3"
"1133","MOTOR-ESC-00307","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","1","9/27/2025 12:00:00 AM","5/26/2026 12:00:00 AM","Failure","241","98","215","147.4170","177.5964","1.2047","200.0","200.0","2.10","73.71","88.80","1","0","Unscheduled","10.5"
"1135","MOTOR-ESC-00309","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","2","1/4/2024 12:00:00 AM","11/19/2024 12:00:00 AM","Scheduled","320","129","252","200.6166","245.0876","1.2217","200.0","200.0","2.10","100.31","122.54","0","1","Scheduled","3.1"
"1136","MOTOR-ESC-00310","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","2","11/19/2024 12:00:00 AM","6/25/2025 12:00:00 AM","Failure","218","86","180","134.7501","164.7904","1.2229","200.0","200.0","2.10","67.38","82.40","1","0","Unscheduled","13.5"
"1137","MOTOR-ESC-00311","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","2","6/25/2025 12:00:00 AM","6/11/2026 12:00:00 AM","Scheduled","351","137","323","200.9507","247.2646","1.2305","200.0","200.0","2.10","100.48","123.63","0","1","Scheduled","8.1"
"1139","MOTOR-ESC-00313","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","3","1/4/2024 12:00:00 AM","11/19/2024 12:00:00 AM","Scheduled","320","129","252","200.6166","245.0876","1.2217","200.0","200.0","2.10","100.31","122.54","0","1","Scheduled","8.4"
"1140","MOTOR-ESC-00314","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","3","11/19/2024 12:00:00 AM","10/29/2025 12:00:00 AM","Scheduled","344","133","316","201.0506","251.1764","1.2493","200.0","200.0","2.10","100.53","125.59","0","1","Scheduled","7.6"
"1142","MOTOR-ESC-00316","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","4","1/4/2024 12:00:00 AM","11/19/2024 12:00:00 AM","Scheduled","320","129","252","200.6166","245.0876","1.2217","200.0","200.0","2.10","100.31","122.54","0","1","Scheduled","6.8"
"1143","MOTOR-ESC-00317","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-023","MRD-6L","COASTAL","Coastal Survey Base","4","11/19/2024 12:00:00 AM","10/29/2025 12:00:00 AM","Scheduled","344","133","316","201.0506","251.1764","1.2493","200.0","200.0","2.10","100.53","125.59","0","1","Scheduled","3.4"
"1183","MOTOR-ESC-00319","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","1/28/2024 12:00:00 AM","12/31/2024 12:00:00 AM","Scheduled","338","133","303","200.7834","232.4416","1.1577","200.0","200.0","2.10","100.39","116.22","0","1","Scheduled","7.3"
"1184","MOTOR-ESC-00320","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","12/31/2024 12:00:00 AM","11/6/2025 12:00:00 AM","Scheduled","310","129","272","200.2833","236.4365","1.1805","200.0","200.0","2.10","100.14","118.22","0","1","Scheduled","3.2"
"1185","MOTOR-ESC-00321","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","1","11/6/2025 12:00:00 AM","9/29/2026 12:00:00 AM","Scheduled","327","133","269","203.2506","230.0425","1.1318","200.0","200.0","2.10","101.63","115.02","0","1","Scheduled","6.5"
"1187","MOTOR-ESC-00323","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","2","1/28/2024 12:00:00 AM","12/31/2024 12:00:00 AM","Scheduled","338","133","303","200.7834","232.4416","1.1577","200.0","200.0","2.10","100.39","116.22","0","1","Scheduled","6.5"
"1188","MOTOR-ESC-00324","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","2","12/31/2024 12:00:00 AM","11/6/2025 12:00:00 AM","Scheduled","310","129","272","200.2833","236.4365","1.1805","200.0","200.0","2.10","100.14","118.22","0","1","Scheduled","3.3"
"1189","MOTOR-ESC-00325","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","2","11/6/2025 12:00:00 AM","9/29/2026 12:00:00 AM","Scheduled","327","133","269","203.2506","230.0425","1.1318","200.0","200.0","2.10","101.63","115.02","0","1","Scheduled","8.1"
"1191","MOTOR-ESC-00327","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","3","1/28/2024 12:00:00 AM","12/31/2024 12:00:00 AM","Scheduled","338","133","303","200.7834","232.4416","1.1577","200.0","200.0","2.10","100.39","116.22","0","1","Scheduled","6.6"
"1192","MOTOR-ESC-00328","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","3","12/31/2024 12:00:00 AM","11/6/2025 12:00:00 AM","Scheduled","310","129","272","200.2833","236.4365","1.1805","200.0","200.0","2.10","100.14","118.22","0","1","Scheduled","4.8"
"1193","MOTOR-ESC-00329","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","3","11/6/2025 12:00:00 AM","9/29/2026 12:00:00 AM","Scheduled","327","133","269","203.2506","230.0425","1.1318","200.0","200.0","2.10","101.63","115.02","0","1","Scheduled","3.6"
"1195","MOTOR-ESC-00331","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","4","1/28/2024 12:00:00 AM","12/31/2024 12:00:00 AM","Scheduled","338","133","303","200.7834","232.4416","1.1577","200.0","200.0","2.10","100.39","116.22","0","1","Scheduled","7.4"
"1196","MOTOR-ESC-00332","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","4","12/31/2024 12:00:00 AM","11/6/2025 12:00:00 AM","Scheduled","310","129","272","200.2833","236.4365","1.1805","200.0","200.0","2.10","100.14","118.22","0","1","Scheduled","7.0"
"1197","MOTOR-ESC-00333","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-024","MRD-8X","COASTAL","Coastal Survey Base","4","11/6/2025 12:00:00 AM","9/29/2026 12:00:00 AM","Scheduled","327","133","269","203.2506","230.0425","1.1318","200.0","200.0","2.10","101.63","115.02","0","1","Scheduled","6.4"
"1243","MOTOR-ESC-00335","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","2/15/2024 12:00:00 AM","11/16/2024 12:00:00 AM","Scheduled","275","114","220","201.0504","441.1846","2.1944","200.0","200.0","2.10","100.53","220.59","0","1","Scheduled","8.2"
"1244","MOTOR-ESC-00336","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","11/16/2024 12:00:00 AM","9/29/2025 12:00:00 AM","Scheduled","317","123","252","202.0838","423.7973","2.0971","200.0","200.0","2.10","101.04","211.90","0","1","Scheduled","7.8"
"1245","MOTOR-ESC-00337","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","9/29/2025 12:00:00 AM","10/15/2025 12:00:00 AM","Failure","16","4","12","7.2000","16.6059","2.3064","200.0","200.0","2.10","3.60","8.30","1","0","Unscheduled","14.8"
"1246","MOTOR-ESC-00338","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","1","10/15/2025 12:00:00 AM","7/31/2026 12:00:00 AM","Failure","289","110","221","186.3331","394.7147","2.1183","200.0","200.0","2.10","93.17","197.36","1","0","Unscheduled","24.5"
"1248","MOTOR-ESC-00340","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","2","2/15/2024 12:00:00 AM","11/16/2024 12:00:00 AM","Scheduled","275","114","220","201.0504","441.1846","2.1944","200.0","200.0","2.10","100.53","220.59","0","1","Scheduled","8.5"
"1249","MOTOR-ESC-00341","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","2","11/16/2024 12:00:00 AM","9/29/2025 12:00:00 AM","Scheduled","317","123","252","202.0838","423.7973","2.0971","200.0","200.0","2.10","101.04","211.90","0","1","Scheduled","7.2"
"1250","MOTOR-ESC-00342","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","2","9/29/2025 12:00:00 AM","7/14/2026 12:00:00 AM","Failure","288","106","214","178.8663","381.2701","2.1316","200.0","200.0","2.10","89.43","190.64","1","0","Unscheduled","17.1"
"1252","MOTOR-ESC-00344","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","3","2/15/2024 12:00:00 AM","5/4/2024 12:00:00 AM","Failure","79","38","69","71.1668","162.9395","2.2895","200.0","200.0","2.10","35.58","81.47","1","0","Unscheduled","21.2"
"1253","MOTOR-ESC-00345","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","3","5/4/2024 12:00:00 AM","9/4/2024 12:00:00 AM","Failure","123","50","97","86.7001","182.4666","2.1046","200.0","200.0","2.10","43.35","91.23","1","0","Unscheduled","18.2"
"1254","MOTOR-ESC-00346","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","3","9/4/2024 12:00:00 AM","7/28/2025 12:00:00 AM","Scheduled","327","121","241","200.2840","418.3387","2.0887","200.0","200.0","2.10","100.14","209.17","0","1","Scheduled","6.4"
"1255","MOTOR-ESC-00347","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","3","7/28/2025 12:00:00 AM","6/2/2026 12:00:00 AM","Scheduled","309","122","258","201.1496","435.5467","2.1653","200.0","200.0","2.10","100.57","217.77","0","1","Scheduled","2.8"
"1257","MOTOR-ESC-00349","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","4","2/15/2024 12:00:00 AM","11/16/2024 12:00:00 AM","Scheduled","275","114","220","201.0504","441.1846","2.1944","200.0","200.0","2.10","100.53","220.59","0","1","Scheduled","3.0"
"1258","MOTOR-ESC-00350","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","4","11/16/2024 12:00:00 AM","9/29/2025 12:00:00 AM","Scheduled","317","123","252","202.0838","423.7973","2.0971","200.0","200.0","2.10","101.04","211.90","0","1","Scheduled","6.0"
"1259","MOTOR-ESC-00351","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-025","MRD-8X","HIGHLND","Highland Operations","4","9/29/2025 12:00:00 AM","8/26/2026 12:00:00 AM","Scheduled","331","118","238","201.3331","427.0482","2.1211","200.0","200.0","2.10","100.67","213.52","0","1","Scheduled","5.2"
"1298","MOTOR-ESC-00353","MOTOR-ESC","Motor and speed controller","FlightCritical","12.0","MU-026","MRD-8X","ACADEMY","Training Academy","1","8/9/2024 12:00:00 AM","5/9/2025 12:00:00 AM","Failure","273","111","888","113.2501","210.0926","1.8551","200.0","200.0","2.10","56.63","105.05","1","0","Unscheduled","24.1"
