"InvoiceNo","CustomerID","CustomerName","Segment","Region","SalesRep","RiskTier","CreditLimit","CollectorID","CollectorName","Team","TermsCode","NetDays","DiscountPct","InvoiceDate","DueDate","InvoiceAmount","PaidToDate","DiscountToDate","CreditMemoToDate","WriteOffToDate","OpenBalance","OverAppliedAmount","IsOpen","IsPastDue","DaysPastDue","BucketKey","BucketName","RiskWeight","IsDisputedOpen","DisputeReason"
"INV-028971","C0364","Redline Industries - Northeast","OEM Manufacturer","Northeast","Adrian Cole","Low","335000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-05","2026-01-19","7753.46","0.00","0.00","0.00","0.00","7753.46","0.00","1","0","-19","1","Current","0.00","0",""
"INV-028972","C0372","Cedar Ridge Mechanical - Southeast 3","Contractor","Southeast","Dana Whitfield","Low","70000.00","COL-04","Tomas Okafor","Commercial","NET30","30","0.00","2025-12-05","2026-01-04","7406.05","0.00","0.00","0.00","0.00","7406.05","0.00","1","0","-4","1","Current","0.00","1","PO Mismatch"
"INV-028973","C0373","Riverbend Electric - West 4","Contractor","West","Maya Brennan","High","35000.00","COL-03","Elena Ruiz","Commercial","NET60","60","0.00","2025-12-05","2026-02-03","2474.02","0.00","0.00","0.00","0.00","2474.02","0.00","1","0","-34","1","Current","0.00","0",""
"INV-028974","C0374","Bluewater University Facilities - West","Institutional","West","Maya Brennan","Low","135000.00","COL-03","Elena Ruiz","Commercial","NET60","60","0.00","2025-12-05","2026-02-03","7081.31","0.00","0.00","0.00","0.00","7081.31","0.00","1","0","-34","1","Current","0.00","0",""
"INV-028975","C0378","Silverline Fabrication - Southwest","OEM Manufacturer","Southwest","Rosa Delgado","Medium","585000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-05","2026-01-19","4535.55","0.00","0.00","0.00","0.00","4535.55","0.00","1","0","-19","1","Current","0.00","0",""
"INV-028977","C0389","Ironbridge Components - Southeast","OEM Manufacturer","Southeast","Dana Whitfield","Medium","590000.00","COL-02","Marcus Bell","Strategic Accounts","NET60","60","0.00","2025-12-05","2026-02-03","4514.24","0.00","0.00","0.00","0.00","4514.24","0.00","1","0","-34","1","Current","0.00","0",""
"INV-028978","C0008","Silverline Maintenance Supply","MRO Reseller","Southwest","Kevin Ames","Low","105000.00","COL-06","Sam Horowitz","Small Business","NET30","30","0.00","2025-12-08","2026-01-07","473.38","0.00","0.00","0.00","0.00","473.38","0.00","1","0","-7","1","Current","0.00","0",""
"INV-028980","C0016","Pioneer Parts & Service","MRO Reseller","West","Maya Brennan","Low","30000.00","COL-06","Sam Horowitz","Small Business","NET30","30","0.00","2025-12-08","2026-01-07","2490.75","0.00","0.00","0.00","0.00","2490.75","0.00","1","0","-7","1","Current","0.00","0",""
"INV-028981","C0017","Silverline Fabrication","OEM Manufacturer","Southwest","Kevin Ames","Low","500000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-08","2026-01-22","5012.77","0.00","0.00","0.00","0.00","5012.77","0.00","1","0","-22","1","Current","0.00","1","PO Mismatch"
"INV-028982","C0033","Lakeshore Construction","Contractor","Southeast","Dana Whitfield","Medium","45000.00","COL-03","Elena Ruiz","Commercial","NET30","30","0.00","2025-12-08","2025-12-18","1994.89","0.00","0.00","0.00","0.00","1994.89","0.00","1","1","13","2","1-30","0.25","1","Pricing"
"INV-028983","C0052","Westbrook Parts & Service","MRO Reseller","Southeast","Luis Moreno","Medium","90000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-08","2026-01-07","1528.29","0.00","0.00","0.00","0.00","1528.29","0.00","1","0","-7","1","Current","0.00","0",""
"INV-028984","C0056","Northfield Components - Southwest","OEM Manufacturer","Southwest","Kevin Ames","Medium","240000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-08","2026-02-06","1829.44","0.00","0.00","0.00","0.00","1829.44","0.00","1","0","-37","1","Current","0.00","0",""
"INV-028985","C0062","Keystone Electric","Contractor","Northeast","Adrian Cole","Medium","95000.00","COL-03","Elena Ruiz","Commercial","NET30","30","0.00","2025-12-08","2026-01-07","1059.28","0.00","0.00","0.00","0.00","1059.28","0.00","1","0","-7","1","Current","0.00","0",""
"INV-028986","C0068","Harbor Industries","OEM Manufacturer","Southwest","Rosa Delgado","High","600000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-08","2026-02-06","1738.84","0.00","0.00","0.00","0.00","1738.84","0.00","1","0","-37","1","Current","0.00","0",""
"INV-028987","C0074","Frontier Fabrication","OEM Manufacturer","Southeast","Dana Whitfield","Medium","600000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-08","2026-01-22","10443.56","0.00","0.00","0.00","0.00","10443.56","0.00","1","0","-22","1","Current","0.00","0",""
"INV-028989","C0094","Bluewater Industries - Southeast","OEM Manufacturer","Southeast","Dana Whitfield","Low","535000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-08","2026-01-22","2730.58","0.00","0.00","0.00","0.00","2730.58","0.00","1","0","-22","1","Current","0.00","1","Pricing"
"INV-028991","C0121","Apex Manufacturing","OEM Manufacturer","Midwest","Hana Sato","Low","385000.00","COL-02","Marcus Bell","Strategic Accounts","NET60","60","0.00","2025-12-08","2026-02-06","3778.63","0.00","0.00","0.00","0.00","3778.63","0.00","1","0","-37","1","Current","0.00","0",""
"INV-028992","C0132","Keystone Contracting","Contractor","West","Maya Brennan","High","105000.00","COL-04","Tomas Okafor","Commercial","NET60","60","0.00","2025-12-08","2026-02-06","8496.88","0.00","0.00","0.00","0.00","8496.88","0.00","1","0","-37","1","Current","0.00","0",""
"INV-028994","C0140","Apex Parts & Service","MRO Reseller","Southeast","Luis Moreno","Medium","90000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-08","2026-01-07","2601.65","0.00","0.00","0.00","0.00","2601.65","0.00","1","0","-7","1","Current","0.00","0",""
"INV-028995","C0151","Riverbend MRO Services - Northeast 3","MRO Reseller","Northeast","Adrian Cole","Low","120000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-08","2026-01-07","3426.37","0.00","0.00","0.00","0.00","3426.37","0.00","1","0","-7","1","Current","0.00","0",""
"INV-028996","C0158","Frontier Mechanical","Contractor","Southeast","Dana Whitfield","High","100000.00","COL-03","Elena Ruiz","Commercial","NET30","30","0.00","2025-12-08","2026-01-07","8104.17","0.00","0.00","0.00","0.00","8104.17","0.00","1","0","-7","1","Current","0.00","0",""
"INV-028997","C0160","Summit Electric","Contractor","Midwest","Ben Kowalczyk","Low","120000.00","COL-03","Elena Ruiz","Commercial","2/10NET30","30","2.00","2025-12-08","2026-01-07","3381.06","0.00","0.00","0.00","0.00","3381.06","0.00","1","0","-7","1","Current","0.00","0",""
"INV-028998","C0170","Titan Industries","OEM Manufacturer","Northeast","Adrian Cole","Low","580000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-08","2026-01-22","13715.92","0.00","0.00","0.00","0.00","13715.92","0.00","1","0","-22","1","Current","0.00","0",""
"INV-028999","C0175","Redline Mechanical - Southwest","Contractor","Southwest","Kevin Ames","Low","85000.00","COL-03","Elena Ruiz","Commercial","NET60","60","0.00","2025-12-08","2026-02-06","4818.03","0.00","0.00","0.00","0.00","4818.03","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029000","C0176","Harbor Machine Works - Southeast","OEM Manufacturer","Southeast","Luis Moreno","Low","315000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-08","2026-02-06","7769.96","0.00","0.00","0.00","0.00","7769.96","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029001","C0188","Westbrook Industrial Supply - Southwest","MRO Reseller","Southwest","Rosa Delgado","High","35000.00","COL-06","Sam Horowitz","Small Business","NET30","30","0.00","2025-12-08","2026-01-07","1539.61","0.00","0.00","0.00","0.00","1539.61","0.00","1","0","-7","1","Current","0.00","0",""
"INV-029002","C0194","Riverbend Mechanical - Southeast","Contractor","Southeast","Dana Whitfield","Medium","150000.00","COL-01","Priya Natarajan","Strategic Accounts","NET30","30","0.00","2025-12-08","2026-01-07","4159.59","0.00","0.00","0.00","0.00","4159.59","0.00","1","0","-7","1","Current","0.00","0",""
"INV-029003","C0197","Harbor Machine Works - Southwest 3","OEM Manufacturer","Southwest","Kevin Ames","Low","470000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-08","2026-02-06","6007.63","0.00","0.00","0.00","0.00","6007.63","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029004","C0220","Frontier Construction","Contractor","Southwest","Rosa Delgado","Low","60000.00","COL-04","Tomas Okafor","Commercial","NET60","60","0.00","2025-12-08","2026-02-06","2123.15","0.00","0.00","0.00","0.00","2123.15","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029006","C0227","Cedar Ridge County Facilities","Institutional","West","Owen Price","Low","80000.00","COL-03","Elena Ruiz","Commercial","NET60","60","0.00","2025-12-08","2026-02-06","1810.61","0.00","0.00","0.00","0.00","1810.61","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029007","C0231","Silverline Components - Northeast","OEM Manufacturer","Northeast","Adrian Cole","Medium","305000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-08","2026-02-06","11746.10","0.00","0.00","0.00","0.00","11746.10","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029008","C0238","Oakmont Builders - Midwest","Contractor","Midwest","Ben Kowalczyk","Low","145000.00","COL-04","Tomas Okafor","Commercial","NET30","30","0.00","2025-12-08","2026-01-07","4616.60","0.00","0.00","0.00","0.00","4616.60","0.00","1","0","-7","1","Current","0.00","0",""
"INV-029009","C0240","Summit Contracting","Contractor","West","Maya Brennan","Medium","50000.00","COL-04","Tomas Okafor","Commercial","NET60","60","0.00","2025-12-08","2026-02-06","5499.49","0.00","0.00","0.00","0.00","5499.49","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029010","C0255","Riverbend Fabrication","OEM Manufacturer","Southwest","Rosa Delgado","Low","245000.00","COL-02","Marcus Bell","Strategic Accounts","NET60","60","0.00","2025-12-08","2026-02-06","2998.89","0.00","0.00","0.00","0.00","2998.89","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029011","C0279","Ironbridge Medical Center - Northeast","Institutional","Northeast","Nadia Farouk","Low","155000.00","COL-02","Marcus Bell","Strategic Accounts","NET90","90","0.00","2025-12-08","2026-03-08","4270.94","0.00","0.00","0.00","0.00","4270.94","0.00","1","0","-67","1","Current","0.00","0",""
"INV-029013","C0306","Apex Builders - Southwest 3","Contractor","Southwest","Rosa Delgado","Low","90000.00","COL-04","Tomas Okafor","Commercial","NET60","60","0.00","2025-12-08","2026-02-06","8448.80","0.00","0.00","0.00","0.00","8448.80","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029014","C0323","Titan Parts & Service - Southwest 3","MRO Reseller","Southwest","Kevin Ames","Low","30000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-08","2026-01-07","1246.60","0.00","0.00","0.00","0.00","1246.60","0.00","1","0","-7","1","Current","0.00","0",""
"INV-029015","C0328","Westbrook Industries","OEM Manufacturer","Midwest","Ben Kowalczyk","Low","590000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-08","2026-01-22","1999.96","0.00","0.00","0.00","0.00","1999.96","0.00","1","0","-22","1","Current","0.00","0",""
"INV-029016","C0330","Westbrook Electric - West","Contractor","West","Owen Price","Medium","75000.00","COL-04","Tomas Okafor","Commercial","2/10NET30","30","2.00","2025-12-08","2026-01-07","6483.61","0.00","0.00","0.00","0.00","6483.61","0.00","1","0","-7","1","Current","0.00","0",""
"INV-029017","C0331","Stonegate School District","Institutional","West","Owen Price","Low","190000.00","COL-01","Priya Natarajan","Strategic Accounts","NET90","90","0.00","2025-12-08","2026-03-08","2993.78","0.00","0.00","0.00","0.00","2993.78","0.00","1","0","-67","1","Current","0.00","0",""
"INV-029018","C0332","Bluewater Parts & Service - Southwest 4","MRO Reseller","Southwest","Rosa Delgado","Medium","65000.00","COL-06","Sam Horowitz","Small Business","NET30","30","0.00","2025-12-08","2026-01-07","2013.97","0.00","0.00","0.00","0.00","2013.97","0.00","1","0","-7","1","Current","0.00","0",""
"INV-029019","C0333","Oakmont Maintenance Supply - Southwest","MRO Reseller","Southwest","Kevin Ames","Medium","75000.00","COL-05","Grace Lindqvist","Small Business","NET30","30","0.00","2025-12-08","2026-01-07","3439.72","0.00","0.00","0.00","0.00","3439.72","0.00","1","0","-7","1","Current","0.00","0",""
"INV-029020","C0334","Titan Fabrication - Southeast","OEM Manufacturer","Southeast","Dana Whitfield","Low","330000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-08","2026-02-06","2351.42","0.00","0.00","0.00","0.00","2351.42","0.00","1","0","-37","1","Current","0.00","1","Damaged Goods"
"INV-029021","C0351","Ironbridge Components","OEM Manufacturer","Midwest","Hana Sato","High","450000.00","COL-01","Priya Natarajan","Strategic Accounts","NET45","45","0.00","2025-12-08","2026-01-22","4191.16","0.00","0.00","0.00","0.00","4191.16","0.00","1","0","-22","1","Current","0.00","0",""
"INV-029022","C0352","Pioneer Construction - Midwest","Contractor","Midwest","Ben Kowalczyk","Low","110000.00","COL-04","Tomas Okafor","Commercial","NET30","30","0.00","2025-12-08","2026-01-07","6784.78","0.00","0.00","0.00","0.00","6784.78","0.00","1","0","-7","1","Current","0.00","0",""
"INV-029023","C0353","Summit Mechanical - Southwest 3","Contractor","Southwest","Rosa Delgado","High","150000.00","COL-01","Priya Natarajan","Strategic Accounts","2/10NET30","30","2.00","2025-12-08","2026-01-07","4203.22","0.00","0.00","0.00","0.00","4203.22","0.00","1","0","-7","1","Current","0.00","0",""
"INV-029024","C0358","Ironbridge Builders - West","Contractor","West","Maya Brennan","Low","135000.00","COL-03","Elena Ruiz","Commercial","NET60","60","0.00","2025-12-08","2026-02-06","4778.71","0.00","0.00","0.00","0.00","4778.71","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029025","C0367","Bluewater Parts & Service - Southeast 5","MRO Reseller","Southeast","Dana Whitfield","Medium","105000.00","COL-06","Sam Horowitz","Small Business","2/10NET30","30","2.00","2025-12-08","2026-01-07","3249.86","0.00","0.00","0.00","0.00","3249.86","0.00","1","0","-7","1","Current","0.00","1","Pricing"
"INV-029026","C0372","Cedar Ridge Mechanical - Southeast 3","Contractor","Southeast","Dana Whitfield","Low","70000.00","COL-04","Tomas Okafor","Commercial","NET30","30","0.00","2025-12-08","2026-01-07","2365.76","0.00","0.00","0.00","0.00","2365.76","0.00","1","0","-7","1","Current","0.00","1","Pricing"
"INV-029027","C0384","Riverbend Industries - Southeast","OEM Manufacturer","Southeast","Luis Moreno","Low","370000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-08","2026-02-06","2211.29","0.00","0.00","0.00","0.00","2211.29","0.00","1","0","-37","1","Current","0.00","0",""
"INV-029029","C0012","Lakeshore Mechanical","Contractor","Southeast","Luis Moreno","Low","125000.00","COL-03","Elena Ruiz","Commercial","NET30","30","0.00","2025-12-09","2026-01-08","7250.26","0.00","0.00","0.00","0.00","7250.26","0.00","1","0","-8","1","Current","0.00","0",""
"INV-029030","C0018","Redline Industries","OEM Manufacturer","Northeast","Nadia Farouk","Low","435000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-09","2026-01-23","14183.03","0.00","0.00","0.00","0.00","14183.03","0.00","1","0","-23","1","Current","0.00","0",""
"INV-029031","C0027","Oakmont Machine Works","OEM Manufacturer","Northeast","Nadia Farouk","Low","230000.00","COL-02","Marcus Bell","Strategic Accounts","NET45","45","0.00","2025-12-09","2026-01-23","9167.77","0.00","0.00","0.00","0.00","9167.77","0.00","1","0","-23","1","Current","0.00","0",""
"INV-029032","C0031","Stonegate Machine Works","OEM Manufacturer","Northeast","Adrian Cole","Low","515000.00","COL-02","Marcus Bell","Strategic Accounts","NET60","60","0.00","2025-12-09","2026-02-07","14703.19","0.00","0.00","0.00","0.00","14703.19","0.00","1","0","-38","1","Current","0.00","0",""
"INV-029033","C0034","Crestview Contracting","Contractor","Southwest","Rosa Delgado","Low","75000.00","COL-04","Tomas Okafor","Commercial","NET60","60","0.00","2025-12-09","2026-02-07","1927.78","0.00","0.00","0.00","0.00","1927.78","0.00","1","0","-38","1","Current","0.00","0",""
"INV-029034","C0036","Harbor Builders - West","Contractor","West","Owen Price","Low","145000.00","COL-03","Elena Ruiz","Commercial","NET60","60","0.00","2025-12-09","2026-02-07","6234.77","0.00","0.00","0.00","0.00","6234.77","0.00","1","0","-38","1","Current","0.00","0",""
"INV-029035","C0042","Bluewater Industries","OEM Manufacturer","Southwest","Kevin Ames","High","355000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-09","2026-02-07","5031.59","0.00","0.00","0.00","0.00","5031.59","0.00","1","0","-38","1","Current","0.00","0",""
"INV-029036","C0068","Harbor Industries","OEM Manufacturer","Southwest","Rosa Delgado","High","600000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-09","2026-02-07","12324.62","0.00","0.00","0.00","0.00","12324.62","0.00","1","0","-38","1","Current","0.00","0",""
"INV-029037","C0079","Cedar Ridge Machine Works","OEM Manufacturer","West","Owen Price","Low","555000.00","COL-01","Priya Natarajan","Strategic Accounts","NET60","60","0.00","2025-12-09","2026-02-07","13292.50","0.00","0.00","0.00","0.00","13292.50","0.00","1","0","-38","1","Current","0.00","0",""
